reviewer_id,store_location,latitude,longitude,date,month,year,title,review,review-label
263011.0,CA,56.130366,-106.346771,2019,1,2009 00:00:00,"Love the shirt, didn't like the delivery time.","Love the shirt I bought for my husband, 'Happy face.' It took 3 weeks to get from Illinois to British Columbia though. It was 3 days late for my husband's birthday. 'Sad face'.",4
94298.0,US,37.09024,-95.712891,2022,5,2007 00:00:00,Very happy with my purchase!,,5
153147.0,US,37.09024,-95.712891,2021,5,2020 00:00:00,Very satisfied,When Iï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½m looking for a customized tank top or T shirt ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½TeePublic is my go to.I trust the quality of their shirts.They are soft and comfortableï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ wash wellï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ and definitely would recommend to others. You ,5
119666.0,US,37.09024,-95.712891,2022,1,2007 00:00:00,"Lost order, good customer service !","I purchased some shirts for gifts. I was notifyed that they had been delivered, but sadly not to me.I contacted the companyand told them they had Not been delivered and they sent me another order to replace my purchase.They truly stand behind their product and care about customer service. That is why I gave them a 5 star review !!",5
187399.0,US,37.09024,-95.712891,2020,10,2004 00:00:00,Awesome product!!awesome service!!!!,,5
229590.0,US,37.09024,-95.712891,2019,12,2013 00:00:00,As USUAL SO VERY...,"As USUAL SO VERY, VERY, VERY, ... COOL!",5
21701.0,US,37.09024,-95.712891,2023,3,2004 00:00:00,The shirt I ordered was exactly what Iï¿½ï¿½ï¿½,The shirt I ordered was exactly what I wanted. It was done quickly and was made from great material. I thought it would take longer to get it made and delivered but I had it at my door in less than 10 days. Amazing,5
170542.0,US,37.09024,-95.712891,2020,12,2027 00:00:00,Great products and customer service,,5
215143.0,US,37.09024,-95.712891,2020,3,2011 00:00:00,DDLC Tees,"Awesome, very happy with everything",5
64315.0,US,37.09024,-95.712891,2022,9,2010 00:00:00,Love the quality of our shirts,Love the quality of our shirts! The design is placed perfectly also. Thank you!!,5
126229.0,US,37.09024,-95.712891,2021,12,2018 00:00:00,My second order from this websiteï¿½ï¿½ï¿½,My second order from this website accidentally gave me the wrong item but they quickly fixed the problem! Plus let me keep the item I didnï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t order. Customer service was al,5
216113.0,US,37.09024,-95.712891,2020,3,2004 00:00:00,The Kings: Elvis and Ali,Great looking shirt and very happy with the order!! Both the King of Rock n Roll and the King of the Ring!! Two Legends together on a shirt!!!,5
251791.0,US,37.09024,-95.712891,2019,6,2001 00:00:00,Quick delivery,"Quick delivery , and T shirt came as described",5
249805.0,US,37.09024,-95.712891,2019,6,2025 00:00:00,Happy,Great product will buy again,5
270002.0,US,37.09024,-95.712891,2018,11,2021 00:00:00,The shirts were exactly as described,"The shirts were exactly as described. Good quality, good printing, but they did have a strange smell. Not sure if it was the packaging or the printing or the shirts themselves, but it's nothing a wash won't take care of!",5
185667.0,US,37.09024,-95.712891,2020,10,2017 00:00:00,Terrible delivery pay $15 and it neverï¿½ï¿½ï¿½,Terrible delivery pay $15 and it never comes,1
35975.0,US,37.09024,-95.712891,2022,12,2018 00:00:00,Excellent customer service for a very creative product.,"I ordered 5 t-shirts for stocking stuffers.3 were not sized properly and were far to small.They gave me feedback about size recommendations based on their knowledge, then replaced the shirts at no charge and expedited shipping. All 3 arrived today (12/22). And we will all have a very merry Christmas!",5
195694.0,US,37.09024,-95.712891,2020,8,2007 00:00:00,All Around A+,"I ordered several masks and they are great! Well made, unique designs that I absolutely love. Shipping was very fast, too!",5
120819.0,US,37.09024,-95.712891,2022,1,2001 00:00:00,Worst company to deal with,Worst company to deal with! They scam u! Donï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,1
26667.0,US,37.09024,-95.712891,2022,12,2030 00:00:00,Great company,"Great company, fast delivery and excellent product!",5
73943.0,US,37.09024,-95.712891,2022,7,2031 00:00:00,Everything I order comes quickly,"Everything I order comes quickly, t-shirts are good quality and designs are goog",5
19174.0,US,37.09024,-95.712891,2023,3,2019 00:00:00,Quick and easy and reasonable,,5
82422.0,US,37.09024,-95.712891,2022,6,2024 00:00:00,"Service appreciation, the service is very appreciated thanks",The service was great and the products are fantastic,4
96740.0,US,37.09024,-95.712891,2022,4,2028 00:00:00,Fixed T-shirt with no hassle,"Fixed T-shirt with no hassle. One of the shirts I ordered was printed on the back instead of the front. TeePublic fixed it immediately and with no hassle or extra charge. I even got to keep the ""wrong"" tee shirt.",5
127482.0,US,37.09024,-95.712891,2021,12,2015 00:00:00,Nice tee shirt,Nice quality. A little slow on ship time tho. Priced okay,4
177754.0,US,37.09024,-95.712891,2020,12,2016 00:00:00,Love it!,The shirt was easy to order and came before the expected arrival date! Itï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s comfortable and Iï¿½ï¿½ï¿½ï¿½ï¿½ï¿,5
160010.0,US,37.09024,-95.712891,2021,2,2015 00:00:00,Sizing is inconsistant,"I'm not sure how your sizing works but the shirts I ordered are very small. Women's medium and large sizes look like they are children's size. The XL is huge. Fortunately, the company is offering a free size exchange for anything that doesn't fit properly. Thankful the shirts can be replaced.",3
79894.0,US,37.09024,-95.712891,2022,7,2005 00:00:00,Shirts were really nice but the sizesï¿½ï¿½ï¿½,Shirts were really nice but the sizes were off significantly. I ordered a XXL that would barely fit a 10 year old!,1
55815.0,US,37.09024,-95.712891,2022,10,2023 00:00:00,M60a3 tank,I like the product. Lately taken enterest in military items.,4
51402.0,US,37.09024,-95.712891,2022,11,2001 00:00:00,GREAT CLOGS WERE AWESOME XMAS GIFT FORï¿½ï¿½ï¿½,GREAT CLOGS WERE AWESOME XMAS GIFT FOR MY KIDS .THEY LOVE BTS .I KNOW THEYRE GONNA LOVE EM,5
110603.0,GB,54.7877149,-6.4923145,2022,3,2005 00:00:00,Inconsistent but generally good,"Generally very good but prices can change multiple times from viewing to checkout, even after paying (they state it's things like vat but this should be clear before authorising a payment that will increase without warning).Their shirt quality is mostly very good but sometimes inconsistent. I've had prints come back much darker than the original image and others with random stains on the shirt.",3
14968.0,US,37.09024,-95.712891,2023,4,2001 00:00:00,Good service,The service was okay at a good price.,4
227861.0,FI,61.92411,25.748151,2019,12,2019 00:00:00,Thanks,Its just what i wanted!,5
60979.0,CA,56.130366,-106.346771,2022,9,2027 00:00:00,Great service,,5
30023.0,CA,56.130366,-106.346771,2022,12,2007 00:00:00,Totally awesome experience fromï¿½ï¿½ï¿½,Totally awesome experience from beginning to end. 5 thumbs up!!,5
186461.0,US,37.09024,-95.712891,2020,10,2011 00:00:00,Very happy with the entire experience,"Very happy with the entire experience! Quality shirt, true to size and beautifully made. The design is slightly off centered but the extraordinarily quick shipping more than makes up for it! I love the complimentary stickers as well, it was a nice surprise. Definitely recommend TeePublic!",5
249027.0,US,37.09024,-95.712891,2019,7,2003 00:00:00,T-shirt was exactly what I wanted,T-shirt was exactly what I wanted. Color was as described and graphics are crisp.,5
97801.0,US,37.09024,-95.712891,2022,4,2024 00:00:00,Cups arrived in a timely matter andï¿½ï¿½ï¿½,Cups arrived in a timely matter and well packaged,5
107663.0,US,37.09024,-95.712891,2022,3,2017 00:00:00,The more I order,"The more I order, the more I get crooked prints.",3
272965.0,US,37.09024,-95.712891,2018,8,2025 00:00:00,"Great,comfortable shirt.",,5
234953.0,US,37.09024,-95.712891,2019,11,2019 00:00:00,Love the t-shirt,Love the t-shirt. Exactly what I was looking for. My son is going to love it.,5
235961.0,NZ,-40.900557,174.885971,2019,11,2013 00:00:00,Service is fantastic ordered my Tï¿½ï¿½ï¿½,Service is fantastic ordered my T Shirts and delivery received no hassles at all.,5
43031.0,US,37.09024,-95.712891,2022,12,2009 00:00:00,I really love my shirt,I really love my shirt. I've ordered 3 more but forgot to order 1 of them so it's in 2 different orders. Sorry. I do wish all the designs came in long sleeve as well as short sleeve and I wish the drop down menu included everything instead of having to search long and short sleeve separately. Also I don't know if the shirt I received was regular long sleeve or premium so didn't know what to order again and I don't know the difference or heavy or anything. So wish I could find explanations of all terms. Also if it doesn't say men or women on a shirt listing I don't know which it is so may have to return. But all my problems are mostly just the website.,5
149892.0,US,37.09024,-95.712891,2021,7,2001 00:00:00,Love the design and fit of the shirt.,,5
167871.0,US,37.09024,-95.712891,2021,1,2001 00:00:00,it was great and came earlier thanï¿½ï¿½ï¿½,it was great and came earlier than expected which was geeat,5
129977.0,US,37.09024,-95.712891,2021,12,2005 00:00:00,The lettering was so dull and not up toï¿½ï¿½ï¿½,The lettering was so dull and not up to my expectations.I was not able to give the shirt as the gift I had intended.,1
44340.0,US,37.09024,-95.712891,2022,12,2006 00:00:00,AWESOME,"AWESOME AWESOME AWESOME these shirts are absolutely amazing.High quality, beautiful artwork!Just stunning!They have everything you could wantI will forever be a customer.",5
130729.0,US,37.09024,-95.712891,2021,12,2002 00:00:00,such great customer service.,,5
258974.0,US,37.09024,-95.712891,2019,3,2006 00:00:00,Shirt doesnt look like photo.,"Shirt doesnt look like photo.. Writing is not clear at all, looks airbrushed. Disappointing",2
109456.0,US,37.09024,-95.712891,2022,3,2010 00:00:00,Quick service with high qualityï¿½ï¿½ï¿½,Quick service with high quality one-of-a-kind designs.,5
209851.0,US,37.09024,-95.712891,2020,4,2029 00:00:00,T-shirt is excellent quality and theï¿½ï¿½ï¿½,T-shirt is excellent quality and the art is very funny!!,4
10062.0,US,37.09024,-95.712891,2023,5,2006 00:00:00,The quality and service was amazing ï¿½ï¿½ï¿½ï¿½,,5
196202.0,US,37.09024,-95.712891,2020,8,2004 00:00:00,Love my masks,"Love my masks. Soft, well made and double ply. Great job!",5
39005.0,US,37.09024,-95.712891,2022,12,2017 00:00:00,I ordered a size XL tee as a aï¿½ï¿½ï¿½,"I ordered a size XL tee as a a christmas gift.Not only did I receive the wrong size, (L),I could not get a response from the very difficult to follow website to exchange the size.Obviously, this gift will not make in time for christmas.",1
31935.0,US,37.09024,-95.712891,2022,12,2022 00:00:00,Great products,Great products. Hard to find. Shopping took a little longer than expected but it was Xmas. Iï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,4
244084.0,US,37.09024,-95.712891,2019,8,2024 00:00:00,Need to check your orders before you ship,Need to check your orders before you ship. My shirt has a HOLE in it. Looking forward to your customer service response so I can improve my rating.,3
212919.0,US,37.09024,-95.712891,2020,3,2030 00:00:00,Incredible product,"Incredible product, arrived in a very timely manner. Thank you!",5
73867.0,US,37.09024,-95.712891,2022,7,2031 00:00:00,Shirt feels great and fits good.,,5
81222.0,US,37.09024,-95.712891,2022,6,2030 00:00:00,the shirts were super long and theï¿½ï¿½ï¿½,the shirts were super long and the orange writing you canï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t eve,1
25929.0,US,37.09024,-95.712891,2023,1,2005 00:00:00,There was a strong smell of plastic orï¿½ï¿½ï¿½,"There was a strong smell of plastic or machinery , and the logo was faded .",3
92754.0,US,37.09024,-95.712891,2022,5,2013 00:00:00,Was very happy with the exchangeï¿½ï¿½ï¿½,Was very happy with the exchange policy!! Will purchase more from your company,4
99823.0,US,37.09024,-95.712891,2022,4,2013 00:00:00,Shirts were better than expected,,5
154845.0,US,37.09024,-95.712891,2021,5,2002 00:00:00,Love the designs,"Love the designs! The service is quick! And, very good quality material!",5
186824.0,US,37.09024,-95.712891,2020,10,2008 00:00:00,Especially appreciated how quickly theï¿½ï¿½ï¿½,"Especially appreciated how quickly the T-shirt was delivered, not always the case these days.",5
267324.0,US,37.09024,-95.712891,2018,12,2011 00:00:00,The shirts that we ordered look nothingï¿½ï¿½ï¿½,The shirts that we ordered look nothing like they did online. We ordered shirts with glitter and there is no glitter to be found on the shirt. Not to mention the size of the shirts... they all look like kids larges instead of adult.,2
8128.0,US,37.09024,-95.712891,2023,5,2016 00:00:00,I received my order in a timely fashionï¿½ï¿½ï¿½,I received my order in a timely fashion and teepublic kept me informed on my order's progress.,5
217891.0,US,37.09024,-95.712891,2020,2,2022 00:00:00,Came promptly..colorsï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½outstanding ,Came promptly..colors beautiful..quality exceptional.Will buy another in a different color.,5
153528.0,CA,56.130366,-106.346771,2021,5,2016 00:00:00,Amazing customer service .,Amazing customer service .. it took a long time to get to canada .. but thatï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s just shipping right now.Fit great and the material,5
97381.0,US,37.09024,-95.712891,2022,4,2026 00:00:00,Great products,"Great products, great prices...Ultra fast shipping.I will be buying more in the future!Keep up the great work!",5
166837.0,US,37.09024,-95.712891,2021,1,2004 00:00:00,I ordered 4 tee shirts and loved theï¿½ï¿½ï¿½,I ordered 4 tee shirts and loved the graphics.Downside is two were true to size and two were not,3
23921.0,US,37.09024,-95.712891,2022,12,2021 00:00:00,Good products,"Good products, quick delivery.",5
122906.0,US,37.09024,-95.712891,2021,12,2024 00:00:00,The service has been great,The service has been great. There was an issue with my order and customer service rushed to fix it. I'm very impressed with them!,5
253914.0,US,37.09024,-95.712891,2019,5,2004 00:00:00,Not worth it,"Took really long to get to me, T-shirt printing is pixelated",2
198348.0,US,37.09024,-95.712891,2020,7,2021 00:00:00,Good designs but slow and expensive delivery fees,"The designs and quality of shirts are good. If the delivery is not expensive and slow, I would give it 5 stars.",3
134742.0,US,37.09024,-95.712891,2021,11,2008 00:00:00,I love the shirts I ordered!,I love the shirts I ordered!! Fast shipping ! Great prices! Perfect shirts! Also very easy to communicate if you have any questions or concerns. Will definitely be ordering from this company again!!,5
245096.0,US,37.09024,-95.712891,2019,8,2012 00:00:00,Easy order,"After searching Google for the tee shirt design I was looking for, TeePublic had exactly what I was looking for, and many colors to choose from! I will recommend TeePublic to all of my veteran friends.",5
189397.0,US,37.09024,-95.712891,2020,9,2016 00:00:00,It was easy to order the T-shirt,"It was easy to order the T-shirt.I was very disappointed with the quality of the T-shirt though. I washed it following the directions on the shirt (inside out, etc.). The lettering and stuff that I had ordered on it came off after going through the wash ONE time. The size was also not as described-it's much too big on me, so it does not match what it was described . Very disappointed-I will never order from this company or website again!!!",1
100918.0,US,37.09024,-95.712891,2022,4,2009 00:00:00,Excellent quality and value,,5
95724.0,US,37.09024,-95.712891,2022,5,2002 00:00:00,GREAT!!!,12345678910,5
104006.0,US,37.09024,-95.712891,2022,3,2030 00:00:00,Great quality and great service,,5
156262.0,US,37.09024,-95.712891,2021,4,2020 00:00:00,I thought the quality of the actual t-ï¿½ï¿½ï¿½,I thought the quality of the actual t- shirt would be nicer as I believe I paid extra for an upgrade in the quality of the cotton t-shirt. This shirt is very thin and the wrist cuffs stretch out as soon as they are pushed up even a little.,3
138884.0,US,37.09024,-95.712891,2021,10,2001 00:00:00,Great products!,,5
166788.0,US,37.09024,-95.712891,2021,1,2004 00:00:00,Quality shirt arrive promptly,Quality shirt arrive promptly. Unique look,5
107263.0,US,37.09024,-95.712891,2022,3,2018 00:00:00,Nice T-shirt,"Nice T-shirt, Thinner weight material for summer time. Good quality, funny slogan, fast delivery, perfect !!!",5
270644.0,US,37.09024,-95.712891,2018,11,2014 00:00:00,Art is life,Enjoy and to help talented artists.,4
269047.0,US,37.09024,-95.712891,2018,12,2001 00:00:00,The designs are great but the size isï¿½ï¿½ï¿½,The designs are great but the size is too small,4
208254.0,US,37.09024,-95.712891,2020,5,2012 00:00:00,GOOD QUALITY,"GOOD QUALITY, GREAT DESIGNS",5
220293.0,US,37.09024,-95.712891,2020,2,2004 00:00:00,I love Teepublic!!,"I love Teepublic!!! Fantastic products, artists, & customer service paired with great prices!!!",5
28192.0,US,37.09024,-95.712891,2022,12,2028 00:00:00,My experience.,"Loved the size, the design and the silk screen. However, the shirt itself is quite skimpy. Would appreciate a more robust cotton.All in all, will order again from this company.",4
145187.0,US,37.09024,-95.712891,2021,8,2016 00:00:00,I was looking for something unique andï¿½ï¿½ï¿½,I was looking for something unique and found it on your website- couldnï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t be happier with the T-shirts & phone case Very,5
118715.0,US,37.09024,-95.712891,2022,1,2012 00:00:00,I bought a gift and bought it tooï¿½ï¿½ï¿½,I bought a gift and bought it too small. TeePublic worked worth my friend and happily sent him a new size.I works definitely by from them again!,5
176613.0,US,37.09024,-95.712891,2020,12,2018 00:00:00,Back to the future,Fun quality tee shirt! Thanks,5
148399.0,US,37.09024,-95.712891,2021,7,2015 00:00:00,T shirt was too small and they quicklyï¿½ï¿½ï¿½,T shirt was too small and they quickly sent me size that fits. Thank you,5
49255.0,US,37.09024,-95.712891,2022,11,2017 00:00:00,I received the wrong color shirts.,,2
96619.0,US,37.09024,-95.712891,2022,4,2029 00:00:00,Wife got t-shirt,"I order myself a t-shirt for Teepublic company that I saw on my cell phone.well the ordering was very easy and quick, the employees were very friendly and helpful. To end this short . I got to keep the shirt for about five minutes,before the wife claim it for herself . Oh well I order one next time that she want like . I recommend this company for anyone wanting a good t-shirt.",5
84922.0,AU,-25.274398,133.775136,2022,6,2015 00:00:00,I bought an inexpensive mug as a giftï¿½ï¿½ï¿½,"I bought an inexpensive mug as a gift for someone. I wasnï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t expecting great quality but was very disappointed. While the purchase process and delivery were fine, the quality of the item was not. The transfer was faded and patchy with lines through it. I was very annoyed after waiting weeks for it. I wonï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t be giving it as the intended gift. ",2
171791.0,US,37.09024,-95.712891,2020,12,2026 00:00:00,Shirt as advertised,,5
113705.0,US,37.09024,-95.712891,2022,2,2016 00:00:00,Love my shirt,Love my shirt and i got it in the mail Iï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½m just the right time for the Culture Tour!,5
180818.0,US,37.09024,-95.712891,2020,12,2004 00:00:00,The graphic design is great,"The graphic design is great. They were on sale and I definitely would pay more for better quality fabric. Even though as advised by website I ordered up in size, they are most likely going to be a one time wash & wear.",3
125198.0,US,37.09024,-95.712891,2021,12,2020 00:00:00,The two shirts arrived quickly,"The two shirts arrived quickly, in good shape and printing clean and clear. Thanks for a wonderful product. This is not my first order and I have been happy with all of them.",5
215047.0,US,37.09024,-95.712891,2020,3,2012 00:00:00,easy to order,easy to order. the order confirmation though never showed what i ordered exactly. I had to go to the site to confirm. quick delivery.,5
47161.0,US,37.09024,-95.712891,2022,11,2030 00:00:00,Nice shirts with great designs andï¿½ï¿½ï¿½,Nice shirts with great designs and sayings !!!!!!,5
25288.0,US,37.09024,-95.712891,2023,1,2005 00:00:00,Great service and an excellent hoodie!!!,,5
184304.0,US,37.09024,-95.712891,2020,11,2002 00:00:00,Its too soon to tell,"Its too soon to tell. I'm glad I ordered months ahead of christmas because covid has really slowed down the mail. Plus Christmas on Tee-Public is always a rushed, low quality item. I really like my order this time around. I love supporting local artists and getting my loved ones unique apparel. My oly heads up i'm waiting for is if the shirts after two washes will become sticky and the art will fake off. I really hope not but will check back in in a few months.",4
232059.0,US,37.09024,-95.712891,2019,12,2006 00:00:00,James Bond merchandise,i ordered a James Bond t-shirt for my husband on-line. it was quick and easy. i already received the product and am real happy with it. i know my husband will love it!,5
73225.0,US,37.09024,-95.712891,2022,8,2004 00:00:00,Beautiful designs,"Beautiful designs, week made and prior fitting quality shirts, shipped quickly.",5
34752.0,US,37.09024,-95.712891,2022,12,2021 00:00:00,Great Tee,Keep up the good work. Thank you.,4
158348.0,US,37.09024,-95.712891,2021,4,2004 00:00:00,Disappointed!!.....Crooked Print,Disappointed!!.....Pro-Trump design arrived CROOKED!! Makes me wonder if disgruntled liberal person did it purposely.,2
225147.0,US,37.09024,-95.712891,2019,12,2030 00:00:00,I like this stuff!!,,4
123020.0,US,37.09024,-95.712891,2021,12,2024 00:00:00,Shirt was as good as expected and evenï¿½ï¿½ï¿½,"Shirt was as good as expected and even better. Great fit, fast shipping! A++++ all around.",5
62729.0,US,37.09024,-95.712891,2022,9,2017 00:00:00,Fast delivery,I got my shirt with a week and a half of ordering! Great service & good quality,5
164711.0,US,37.09024,-95.712891,2021,1,2013 00:00:00,Grandson wont take off the hoodies iï¿½ï¿½ï¿½,"Grandson wont take off the hoodies i ordered from you guys!,awesom artwork, super communication, and overall excellent transaction!will definitely order again!",5
252067.0,US,37.09024,-95.712891,2019,5,2029 00:00:00,Customer service was great,Customer service was great! Credit for design but actual print is pastel color; on a sweatshirt? and not as brilliant as advertised. This makes the sweatshirt look much older than it is. Might be your thing if you're into rustic look.,4
186570.0,US,37.09024,-95.712891,2020,10,2010 00:00:00,T shirts are of excellent quality,T shirts are of excellent quality!Definitely be sure to get 1 to 2 sizes larger because they tend to run small.,5
195846.0,US,37.09024,-95.712891,2020,8,2006 00:00:00,Great selection and fair prices,Great selection and fair prices.Great communication throughout the process.Delivery was fast and when they said it would arrive.Tee shirts are good quality and art is exactly as depicted.,5
253312.0,US,37.09024,-95.712891,2019,5,2013 00:00:00,Very nice design,Very nice design. Somewhat disappointed in the quality of the shirt the design is on.,4
259177.0,US,37.09024,-95.712891,2019,3,2005 00:00:00,The shirt images were blurry,"The shirt images were blurry, the shirts smell awful and I literally could have drawn these better. I am so underwhelmed. Definitely not the quality I was hoping for.",1
32445.0,US,37.09024,-95.712891,2022,12,2016 00:00:00,Shirt was good quality and shipped onï¿½ï¿½ï¿½,Shirt was good quality and shipped on time.,5
121090.0,AU,-25.274398,133.775136,2021,12,2030 00:00:00,All aspects excellent,"Excellent product. Clear, honest information, and great (under Covid circumstances) international delivery.",5
258833.0,US,37.09024,-95.712891,2019,3,2008 00:00:00,Would love even more options,"I love all the available shirts! Just wishing for even more options/designs from specific fandoms, even though there are tons of options.I guess you spoil me.",4
85722.0,US,37.09024,-95.712891,2022,6,2011 00:00:00,Nice quality tee but for the price theï¿½ï¿½ï¿½,"Nice quality tee but for the price the print job was poor, not very vibrant and slightly off.",2
71601.0,US,37.09024,-95.712891,2022,8,2012 00:00:00,The Tee and image look beautiful,"The Tee and image look beautiful, im still Dying that you had a mid career Guston on a Tee!Thank you!",5
269769.0,US,37.09024,-95.712891,2018,11,2024 00:00:00,Shirt is cool,Shirt is cool. But shipping seems kinda high forone t shirt and it took a while.,4
86102.0,US,37.09024,-95.712891,2022,6,2010 00:00:00,Outstanding!ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,,5
199828.0,US,37.09024,-95.712891,2020,7,2013 00:00:00,Awesomely fun!,The designs are top notch! They look great on the masks but beware of designs on a mask that are too vertical.,5
206665.0,US,37.09024,-95.712891,2020,5,2024 00:00:00,Thank you ARMY unnie,Thank you for designing this Beau T-shirt. It expresses all the wonderful qualities of older ARMY in a stylish way. ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,5
7803.0,US,37.09024,-95.712891,2023,5,2017 00:00:00,I had ordered the wrong size hoodie andï¿½ï¿½ï¿½,"I had ordered the wrong size hoodie and TeePublic kindly replaced it with the correct size and I was able to keep the old one at no cost. Needless to say, me and a friend are both very happy :)",5
146360.0,US,37.09024,-95.712891,2021,8,2005 00:00:00,the  print on the t shirt feels andï¿½ï¿½ï¿½,theprint on the t shirt feels and looks really cheap,1
50010.0,US,37.09024,-95.712891,2022,11,2014 00:00:00,Stellar SHIRTS!!,Very fast shipping. I loved my shirts. They were professionally done and the quality of the t-shirts used for printing were.above average.,5
175370.0,US,37.09024,-95.712891,2020,12,2021 00:00:00,Found the perfect design for my team,"Found the perfect design for my team, sizes needed were in stock, ordering was easy and shipping was fast!What more can I say except Thank You for exceptional merchandise and service!!",5
217616.0,US,37.09024,-95.712891,2020,2,2024 00:00:00,Sweater,I just want to say that the artist did amazing job on the design but i am very disappointed at how cheap of a sweatshirt they used to print the design on!I was expecting a lot higher grade material for the sweater not the lousy Gildan brand.,2
93015.0,US,37.09024,-95.712891,2022,5,2012 00:00:00,The T-shirt was suppose to be a XL andï¿½ï¿½ï¿½,The T-shirt was suppose to be a XL and it was small. The T-shirt material smelled of chemicals and very cheap material. Very dissatisfied. Not to mention it took awhile to receive after being shipped.,1
23482.0,US,37.09024,-95.712891,2023,1,2007 00:00:00,1 shirt was mismarked on size,1 shirt was mismarked on size. But 1 email corrected the issue and a replacement was quickly delivered with no additional cost,4
270735.0,US,37.09024,-95.712891,2018,11,2011 00:00:00,"It's Great, but could be even better!","I really like this site, it has been a huge help in getting my ideas out there, but I feel the designplatform could be made better such as allowing more of the shirt to be printed, like the shoulders and stuff. Otherwise you guys do a fantastic job, your customer service is quick and good, for the most part I'm satisfied thank you!",4
52467.0,US,37.09024,-95.712891,2022,11,2001 00:00:00,I'm enjoying my tees,"I'm enjoying my tees, got another one on the way. The artwork doesn't disappoint. The tees fit comfortably as well. I wish my black long sleeve joints were a little deeper/darker.",4
188578.0,AU,-25.274398,133.775136,2020,9,2023 00:00:00,Great products...fantasticï¿½ï¿½ï¿½,Great products...fantastic artists....love it!,5
214447.0,US,37.09024,-95.712891,2020,3,2017 00:00:00,Excellent service,Excellent service. Item exactly as shown,5
267005.0,US,37.09024,-95.712891,2018,12,2012 00:00:00,Shirt is great,Shirt is great. My Dad is going to love it.,5
261800.0,US,37.09024,-95.712891,2019,1,2028 00:00:00,Great quality!,I ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ My Doctor Who tee! The size fits as expected and the printing is great quality. Will ,5
36951.0,US,37.09024,-95.712891,2022,12,2005 00:00:00,Fast delivery,Ordered for Christmas presents.Fast service and delivery.Items came as ordered.No issues ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,5
229123.0,US,37.09024,-95.712891,2019,12,2015 00:00:00,Fast shipping,"Fast shipping, great price.",5
119915.0,US,37.09024,-95.712891,2022,1,2006 00:00:00,This was a gift for my grandson,"This was a gift for my grandson. Quality was good, shipped promptly too. He loves his new shirt.",5
148096.0,US,37.09024,-95.712891,2021,7,2018 00:00:00,So cute,"Very cute design. Fast shipping. The only thing is I wish it would have come in one shipment instead of two, but otherwise everything is perfect",5
78557.0,BE,50.503887,4.469936,2022,7,2009 00:00:00,FANTASTIC purchases on this superb site,"FANTASTIC! A fabulous site with unthinkable, rare, wonderful items and this on a very great price.Super service, and...exactely as on photo a beautiful purchase in reality! Highly recommended, till next time, thanks !!!",5
16314.0,US,37.09024,-95.712891,2023,4,2001 00:00:00,We got your back,Great customer service....bought a shirt too small and they completely replaced it for free....its great to do business with a company that does what it says.,5
249982.0,US,37.09024,-95.712891,2019,6,2023 00:00:00,I ordered a T-shirt on a dark desertï¿½ï¿½ï¿½,I ordered a T-shirt on a dark desert highway cool wind in your hair 2x.I am 200 pounds. The shirt arrived 2X but must be 2X child size.I doubt someone 100 pounds could fit into this shirt. I am disappointed. You should specify child or adult. Now I have to waste my time trying to correct this issue.,1
227477.0,US,37.09024,-95.712891,2019,12,2020 00:00:00,Love the design but would be happierï¿½ï¿½ï¿½,Love the design but would be happier with a better quality of shirt.,4
82874.0,US,37.09024,-95.712891,2022,6,2023 00:00:00,He loves it.,"I bought this shirt for my husband for his birthday. He loves it. We have never seen a Slowpoke Rodreguez shirt before, and he is his favorite .Would definitely buy from TeePublic again.",5
